"EF1","BOGENART","FALLNR","LEISTUNGSGRUPPE","PERSONENGRUPPE","TAETIGKEITSSCHLUESSEL1","TAETIGKEITSSCHLUESSEL2","TAETIGKEITSSCHLUESSEL3","TAETIGKEITSSCHLUESSEL4","TAETIGKEITSSCHLUESSEL5","EF3U1","EF3U2","EF4","EF5","EF6","EF7","EF8","EF9","EF10","EF11","EF12U1","EF12U2","EF14U1","EF14U2","EF15","EF16U1","EF16U2","EF17","EF18","EF19","EF20","EF21","EF22","EF23","EF24","EF25","EF26","EF27","EF28","EF29","EF33","EF34","EF35","EF36","EF37","EF38","EF39","EF40","EF41","EF42","EF43","EF44","EF45","EF46","EF47","EF48","EF49","EF50","EF52","EF53","EF55","EF57","EF58","EF59U1","EF59U3","YEAR","KEYE","B21","B23","B24","B27","B28","B29","B412","B423","B43","B52","KEYL","EF21H","MONTHS_OF_SERVICE"
12487,1,8707,3,324,7842,2,6,1,1,3580,2,13881,565,"aa",3,1,2,2,1965,12,1987,4,2018,29002,8,3,5,50,272,135,211131,4845,7310,112098,2744,69,1882771,3138278,5,1,676703,52020,7,45,700,"aaaaaaaa",42,49,777,8,61654,5111073,0,4273314,2013.57995605469,2,32.3499984741211,82.25,33,233266,3,3,4,2,2018,"aaaaaa","a",526,"a","aa","a","aaa",100000000,137952,1811.57995605469,1032.7900390625,67514,776.216911764706,31
2564,1,30089,5,424,32310,6,1,2,3,3654,6,19523,10,"aa",3,1,5,1,1933,5,1968,4,2018,3259,1,7,5,29,253,47,59445,613,3991,103694,266,223,2761072,3368057,51,2,691048,59620,5,35,26,"aaaaaaaa",31,21,238,1,195922,1738718,1,2882381,1766.57995605469,31,45.3499984741211,67.25,37,93233,1,2,3,6,2018,"aaaaaa","a",854,"a","aa","a","aaa",100000000,26300,120.580001831055,186.789993286133,2705,234.9604743083,50
56093,1,42320,5,310,87025,1,1,2,1,1699,4,70051,401,"",1,1,3,1,1961,6,1974,4,2018,19779,4,3,1,82,97,26,350020,7318,5166,70504,3502,341,3480835,351624,34,1,559237,17585,4,33,433,"aaaaaaaa",17,50,388,6,170835,6304278,1,1409063,1139.57995605469,20,30.3500003814697,59.25,20,274274,1,2,3,3,2018,"aaaaaa","a",498,"a","aa","a","aaa",100000000,59567,112.580001831055,1183.7900390625,50589,3608.45360824742,44
33657,1,2882,1,726,10849,5,2,2,4,2890,3,28236,867,"aa",5,1,3,1,1969,11,1992,4,2018,16436,1,7,3,29,362,60,363540,7875,4181,1806,687,137,2747894,4100497,68,2,551781,45003,7,39,282,"aaaaaaaa",7,82,198,3,91168,1476893,1,4879232,830.580017089844,47,6.34999990463257,60.25,7,244287,3,1,4,6,2018,"aaaaaa","a",141,"a","aa","a","aaa",100000000,78026,627.580017089844,930.789978027344,45720,1004.25414364641,26
47732,1,37972,3,660,24629,3,3,2,4,2215,6,8975,814,"aa",5,1,3,1,1934,6,1982,4,2018,34046,0,6,5,59,278,155,10410,3780,2708,8371,575,214,5315590,481267,99,2,620252,22203,6,50,1089,"aaaaaaaa",45,20,505,4,80945,6733075,0,2757832,2170.580078125,61,35.3499984741211,78.25,11,222109,3,1,2,6,2018,"aaaaaa","a",623,"a","aa","a","aaa",100000000,112369,2135.580078125,20.7900009155273,70916,37.4460431654676,36
21089,1,39411,5,257,81056,6,1,2,4,1796,4,68236,622,"a",2,1,1,2,1991,6,1957,4,2018,84649,1,5,2,39,343,155,355976,1100,608,10096,2967,305,6991307,2589192,56,2,556935,13677,5,36,942,"aaaaaaaa",3,78,379,8,86754,61300,0,1256178,1418.57995605469,69,45.3499984741211,86.25,31,151797,3,3,4,5,2018,"aaaaaa","a",620,"a","aa","a","aaa",100000000,29458,303.579986572266,52.7900009155273,47592,1037.83090379009,61
46012,1,42550,4,402,21480,9,7,1,3,4280,8,48519,719,"",1,1,3,1,1948,12,1981,4,2018,85459,8,1,2,59,319,67,113969,6948,1875,59238,3115,210,1040350,348384,48,2,419602,56074,5,40,966,"aaaaaaaa",28,26,18,5,146359,985209,0,2813474,1300.57995605469,26,40.3499984741211,58.25,36,110489,2,1,4,1,2018,"aaaaaa","a",483,"a","aa","a","aaa",100000000,101206,365.579986572266,412.790008544922,883,357.269592476489,37
69596,1,4451,3,795,85481,7,2,1,2,4040,5,82808,849,"aaaaaaaaaa",4,1,3,1,1982,10,2000,4,2018,63444,1,5,4,14,357,172,270230,4848,5210,143277,1128,247,248336,3727087,29,1,91802,16684,6,32,1346,"aaaaaaaa",19,66,280,2,113152,462987,1,1702165,1815.57995605469,32,15.3500003814697,15.25,14,45451,1,1,1,1,2018,"aaaaaa","a",236,"a","aa","a","aaa",100000000,28611,966.580017089844,1152.7900390625,65634,756.946778711485,18
58997,1,28140,2,797,86317,2,1,2,2,709,4,63251,659,"aa",1,1,2,1,1972,8,1973,4,2018,28677,1,4,4,68,268,40,265510,314,7288,157034,2025,196,7099127,565806,2,1,59177,24985,7,51,998,"aaaaaaaa",52,15,143,7,168904,1820280,1,5249398,2202.580078125,69,47.3499984741211,29.25,21,149018,1,1,1,1,2018,"aaaaaa","a",73,"a","aa","a","aaa",100000000,24215,281.579986572266,279.790008544922,43873,990.708955223881,45
38777,1,36631,3,159,46464,4,3,2,1,2270,5,34019,791,"aaaaaaaaaa",1,1,4,2,1984,6,1968,4,2018,89555,8,5,3,43,354,198,75979,4619,7367,138145,1394,306,2302496,2530345,25,1,821232,57018,6,47,317,"aaaaaaaa",54,21,413,4,78675,2473292,0,1860834,1728.57995605469,63,31.3500003814697,29.25,32,127393,3,2,3,4,2018,"aaaaaa","a",942,"a","aa","a","aaa",100000000,47792,20.5799999237061,39.7900009155273,2839,214.629943502825,50
62460,1,35071,2,123,11494,2,9,1,4,471,2,18414,766,"a",3,1,4,2,1955,7,2000,4,2018,11721,5,1,2,62,391,53,60915,3774,51,29964,1503,95,7010529,992826,51,2,848787,374,6,53,495,"aaaaaaaa",22,49,144,1,4975,1119299,0,1811735,2114.580078125,10,50.3499984741211,38.25,31,147516,3,2,3,4,2018,"aaaaaa","a",896,"a","aa","a","aaa",100000000,98395,1807.57995605469,734.789978027344,3047,155.79283887468,18
9041,1,2887,3,384,23854,7,5,2,4,2106,3,64465,506,"a",1,1,2,1,1991,4,1974,4,2018,32111,8,2,5,71,180,51,327166,5285,4811,123781,1127,257,5495938,4023143,22,1,151177,15469,7,60,780,"aaaaaaaa",2,39,752,5,142152,7161073,0,439829,2161.580078125,41,21.3500003814697,3.25,21,146024,2,3,3,2,2018,"aaaaaa","a",155,"a","aa","a","aaa",100000000,127375,842.580017089844,334.790008544922,35821,1817.58888888889,44
1129,1,16107,1,544,40790,5,7,2,1,1111,0,91738,637,"aa",1,1,1,2,1974,11,1958,4,2018,4712,6,1,1,64,334,15,59203,7775,2967,28360,2192,238,5237101,2541257,6,2,578766,18518,5,32,1003,"aaaaaaaa",12,79,768,7,156296,1593562,0,2811576,1971.57995605469,49,44.3499984741211,99.25,31,299139,3,3,3,4,2018,"aaaaaa","a",79,"a","aa","a","aaa",100000000,101607,1953.57995605469,116.790000915527,1661,177.254491017964,60
43078,1,23070,1,442,9518,6,7,1,2,3132,2,51250,332,"",5,1,3,2,1979,8,2003,4,2018,34509,8,4,5,34,331,197,29556,605,7704,55429,1232,196,4175149,2932370,88,1,14882,56320,6,54,389,"aaaaaaaa",22,81,786,5,36433,2566237,0,1091479,2088.580078125,6,36.3499984741211,43.25,8,51536,3,3,2,1,2018,"aaaaaa","a",849,"a","aa","a","aaa",100000000,132736,947.580017089844,130.789993286133,7087,89.2930513595166,15
14417,1,1746,5,179,58529,9,2,1,1,1801,3,50624,564,"",3,1,5,2,1986,9,1969,4,2018,84483,0,6,3,50,49,44,112667,3727,5567,19117,571,313,1179257,2206696,19,1,110378,41520,6,45,119,"aaaaaaaa",58,87,198,6,145451,1095654,1,1963593,912.580017089844,24,21.3500003814697,78.25,33,281923,2,2,2,2,2018,"aaaaaa","a",213,"a","aa","a","aaa",100000000,143546,2218.580078125,584.789978027344,45445,2299.32653061224,49
63020,1,23531,3,388,62983,3,4,2,1,1456,9,62224,641,"",4,1,3,2,1969,10,1975,4,2018,94154,7,4,4,46,66,33,10012,2722,3967,182008,2911,274,2162230,5012252,62,2,261019,41948,6,59,183,"aaaaaaaa",42,35,178,5,120237,2098052,0,5120168,1755.57995605469,16,6.34999990463257,22.25,1,232782,1,1,1,4,2018,"aaaaaa","a",211,"a","aa","a","aaa",100000000,93574,882.580017089844,159.789993286133,45604,151.69696969697,43
27441,1,25745,1,267,69922,9,3,2,2,1303,8,10376,425,"aa",3,1,3,2,1978,8,1959,4,2018,20184,4,4,1,0,277,68,234291,7107,7373,35049,3599,190,6432024,2589837,67,1,465398,14747,7,60,138,"aaaaaaaa",18,20,685,6,82818,2917934,0,2706077,1913.57995605469,49,12.3500003814697,89.25,11,170932,2,2,2,5,2018,"aaaaaa","a",489,"a","aa","a","aaa",100000000,57488,1846.57995605469,1157.7900390625,6751,845.815884476534,59
57906,1,23786,2,492,12877,5,8,2,4,1665,0,88378,89,"aaaaaa",3,1,2,1,1983,11,1957,4,2018,66398,2,4,4,12,205,58,230704,4372,4956,179974,1132,345,489249,3828753,33,2,622039,11573,6,32,94,"aaaaaaaa",12,63,287,4,81618,5940774,0,3183905,1745.57995605469,79,6.34999990463257,74.25,9,102724,3,1,4,4,2018,"aaaaaa","a",596,"a","aa","a","aaa",100000000,110429,900.580017089844,652.789978027344,26000,1125.38536585366,61
57913,1,8271,4,238,92466,3,5,2,4,168,9,68199,573,"",4,1,1,1,1950,1,1999,4,2018,61440,5,5,3,42,253,162,228587,2746,1206,85841,271,65,5482773,2809001,94,1,252126,60522,6,48,506,"aaaaaaaa",18,57,338,5,72932,4918088,1,4169265,1081.57995605469,74,18.3500003814697,88.25,18,214789,3,3,1,1,2018,"aaaaaa","a",450,"a","aa","a","aaa",100000000,53391,1651.57995605469,1103.7900390625,37134,903.505928853755,19
47061,1,23017,5,333,78497,4,2,2,4,245,9,91494,686,"",2,1,5,1,1949,12,2013,4,2018,59768,2,5,4,32,212,132,103,3555,3308,173314,336,355,2356919,1934776,88,2,745864,51559,6,48,414,"aaaaaaaa",3,90,577,6,169322,3401764,1,2636715,1997.57995605469,31,23.3500003814697,64.25,2,184555,2,1,1,6,2018,"aaaaaa","a",156,"a","aa","a","aaa",100000000,172885,654.580017089844,484.790008544922,41194,0.485849056603774,5
50077,1,43349,1,725,19088,7,2,1,4,2155,1,1576,761,"",4,1,2,2,1983,11,2009,4,2018,10692,4,3,1,30,1,63,249082,1928,2663,106741,2956,266,2423239,4412089,30,2,447472,30997,6,48,852,"aaaaaaaa",50,87,223,2,10593,2504799,1,4564952,826.580017089844,1,18.3500003814697,13.25,33,128112,3,3,4,4,2018,"aaaaaa","a",831,"a","aa","a","aaa",100000000,112251,1610.57995605469,1236.7900390625,47250,249082,9
59139,1,38686,4,378,35185,8,1,2,4,1167,1,39573,866,"aa",4,1,3,2,1965,11,2010,4,2018,79811,8,5,1,38,83,137,175937,3202,4272,57112,989,35,1612569,3903385,78,1,251725,14871,6,35,174,"aaaaaaaa",57,51,397,2,41366,5286721,0,1145123,2256.580078125,91,12.3500003814697,92.25,22,221587,2,3,3,3,2018,"aaaaaa","a",208,"a","aa","a","aaa",100000000,70406,580.580017089844,1324.7900390625,40537,2119.72289156626,8
50677,1,14603,5,604,73428,1,7,2,4,635,7,8206,130,"",3,1,2,1,1973,9,1969,4,2018,43688,4,2,1,71,149,31,370498,6358,1423,66289,1921,149,2089267,1804135,9,1,271224,12320,4,50,1036,"aaaaaaaa",19,39,596,8,207367,1899594,1,4675008,330.579986572266,27,21.3500003814697,21.25,4,80544,3,1,1,4,2018,"aaaaaa","a",384,"a","aa","a","aaa",100000000,119074,1348.57995605469,494.790008544922,67172,2486.56375838926,49
51422,1,23137,1,447,82127,6,9,2,1,1136,8,93908,566,"aa",1,1,1,1,1995,7,2004,4,2018,55426,5,3,2,23,261,63,176745,5772,4455,52677,1102,136,4273409,2566749,60,2,525165,46258,7,51,602,"aaaaaaaa",15,77,574,8,59028,6859950,0,3997948,121.580001831055,10,23.3500003814697,46.25,27,87918,3,2,1,1,2018,"aaaaaa","a",353,"a","aa","a","aaa",100000000,82095,249.580001831055,727.789978027344,33364,677.183908045977,14
16170,1,19841,5,262,1780,9,5,2,1,3495,2,11970,706,"",4,1,2,2,1996,7,1968,4,2018,2941,5,6,1,14,201,178,205344,2379,6078,73784,3782,58,6297081,3428300,79,2,92281,4893,5,60,133,"aaaaaaaa",6,49,232,1,81906,6706683,0,1653762,502.579986572266,4,37.3499984741211,87.25,22,1572,3,3,2,3,2018,"aaaaaa","a",152,"a","aa","a","aaa",100000000,8205,1075.57995605469,361.790008544922,23611,1021.61194029851,50
51524,1,15839,4,584,18360,2,3,2,2,2119,2,73292,379,"a",2,1,2,2,1988,7,1988,4,2018,7068,8,1,5,67,278,132,375338,8220,3032,78809,484,256,910108,3118863,87,2,445344,21784,5,37,89,"aaaaaaaa",57,60,244,4,89898,2096727,1,1295728,297.579986572266,70,30.3500003814697,21.25,21,321579,2,2,2,6,2018,"aaaaaa","a",747,"a","aa","a","aaa",100000000,30718,555.580017089844,90.7900009155273,49068,1350.13669064748,30
19704,1,31519,1,508,90679,4,6,2,2,3599,8,47173,511,"",3,1,5,2,1938,5,2000,4,2018,9243,4,5,5,46,17,55,199936,5479,541,16528,1497,68,2279606,4136785,38,1,251520,47795,6,30,1217,"aaaaaaaa",1,24,576,2,54197,3704481,0,756113,1978.57995605469,95,51.3499984741211,15.25,38,67151,3,3,2,6,2018,"aaaaaa","a",424,"a","aa","a","aaa",100000000,111663,2164.580078125,105.790000915527,5487,11760.9411764706,18
19251,1,8302,3,366,26531,3,8,2,3,437,4,21379,102,"aaaa",2,1,1,1,1982,1,1963,4,2018,52645,0,2,4,61,248,175,12345,835,5759,122452,464,81,3909686,5280031,54,1,315442,60438,5,51,812,"aaaaaaaa",31,77,443,5,164691,3750419,1,2148470,269.579986572266,33,41.3499984741211,16.25,11,98071,3,3,4,6,2018,"aaaaaa","a",578,"a","aa","a","aaa",100000000,85199,1773.57995605469,548.789978027344,25288,49.7782258064516,55
60264,1,39564,4,335,55688,9,3,1,3,783,6,7161,80,"aa",4,1,4,1,1935,12,2016,4,2018,54270,2,6,5,53,82,175,166063,4136,2918,121051,1241,314,5767738,115752,58,1,662279,55920,6,29,422,"aaaaaaaa",60,67,722,5,66108,5430356,1,4684306,1553.57995605469,35,22.3500003814697,66.25,19,200911,2,3,4,3,2018,"aaaaaa","a",504,"a","aa","a","aaa",100000000,10871,842.580017089844,216.789993286133,17049,2025.15853658537,2
15369,1,12225,2,421,58573,3,5,2,2,487,2,53936,857,"a",2,1,3,2,1974,7,1959,4,2018,58318,8,7,3,7,38,148,322590,3609,2703,6980,2312,295,5794924,9189,41,2,788081,38469,7,32,1366,"aaaaaaaa",23,78,693,7,205896,1020473,0,3865084,333.579986572266,76,6.34999990463257,67.25,22,65645,3,3,2,5,2018,"aaaaaa","a",227,"a","aa","a","aaa",100000000,184955,1098.57995605469,1044.7900390625,69956,8489.21052631579,59
14869,1,42209,3,318,44074,2,6,2,1,2397,0,41409,538,"",5,1,4,2,1938,2,1973,4,2018,77619,5,6,5,18,155,5,99824,3881,8144,152449,3358,289,5777729,5157297,62,2,214332,23383,7,58,1013,"aaaaaaaa",13,75,784,4,197029,4992648,0,1054899,1542.57995605469,1,36.3499984741211,84.25,35,182398,1,2,1,1,2018,"aaaaaa","a",363,"a","aa","a","aaa",100000000,33604,1733.57995605469,601.789978027344,66260,644.025806451613,45
65635,1,30875,5,332,59812,3,3,2,3,3079,0,63839,87,"a",5,1,2,2,1984,2,1969,4,2018,40719,0,7,1,38,7,160,76191,7686,12,135340,3046,159,7608816,364108,67,2,801753,37518,4,43,965,"aaaaaaaa",15,88,117,1,23710,979282,0,3497348,250.580001831055,21,48.3499984741211,15.25,24,261845,3,1,4,5,2018,"aaaaaa","a",626,"a","aa","a","aaa",100000000,178946,885.580017089844,46.7900009155273,10706,10884.4285714286,49
9289,1,5963,3,598,65028,3,6,2,2,1762,8,84739,237,"",1,1,3,1,1996,8,1957,4,2018,11102,8,6,4,9,268,83,251954,5234,1809,150956,2076,104,3876029,4239989,90,1,504037,3402,6,46,332,"aaaaaaaa",34,56,749,4,72531,2855103,1,3582990,2011.57995605469,73,39.3499984741211,46.25,4,38712,2,3,3,4,2018,"aaaaaa","a",455,"a","aa","a","aaa",100000000,161163,638.580017089844,829.789978027344,67790,940.126865671642,61
65510,1,7272,4,624,10285,5,1,2,1,425,3,66996,360,"",3,1,2,2,1950,4,1993,4,2018,88564,3,4,4,35,385,174,102250,3378,3830,81597,3411,193,4240618,418368,91,2,417704,57762,6,30,21,"aaaaaaaa",51,37,593,4,26756,4604678,0,5207687,525.580017089844,21,30.3500003814697,8.25,26,53423,1,1,3,2,2018,"aaaaaa","a",145,"a","aa","a","aaa",100000000,177489,1347.57995605469,840.789978027344,45452,265.584415584416,25
19383,1,4880,5,196,51145,5,9,1,1,3445,0,79749,796,"",3,1,2,2,1986,10,1967,4,2018,58549,6,6,5,65,10,170,44637,785,3178,180667,2575,106,2319731,4902763,16,2,780450,48646,7,25,607,"aaaaaaaa",19,65,522,1,48131,517103,1,3150922,1058.57995605469,7,29.3500003814697,89.25,14,326330,2,1,3,3,2018,"aaaaaa","a",805,"a","aa","a","aaa",100000000,81670,816.580017089844,846.789978027344,24962,4463.7,51
29195,1,42900,4,112,36006,3,8,1,4,253,8,15962,822,"aa",5,1,5,2,1994,12,1977,4,2018,29590,1,2,2,40,347,79,69560,4781,4399,41093,1026,203,7585271,4355023,94,2,575574,48466,5,48,1294,"aaaaaaaa",41,48,220,7,176290,3133623,1,3563901,554.580017089844,12,51.3499984741211,65.25,11,15760,1,3,1,3,2018,"aaaaaa","a",474,"a","aa","a","aaa",100000000,101736,518.580017089844,1224.7900390625,39206,200.461095100865,41
13981,1,39977,3,561,70857,5,9,2,1,3645,7,84259,461,"",5,1,3,1,1954,8,2001,4,2018,78383,1,3,2,16,87,19,172310,3273,3180,77200,3933,269,467702,4746491,27,2,794514,53218,4,29,297,"aaaaaaaa",35,82,618,3,163341,903829,1,4334101,1763.57995605469,63,39.3499984741211,19.25,40,241911,3,1,3,3,2018,"aaaaaa","a",166,"a","aa","a","aaa",100000000,91929,1827.57995605469,658.789978027344,34889,1980.57471264368,17
7125,1,3921,3,124,43519,4,5,1,4,2435,5,7884,765,"a",2,1,3,2,1943,9,1996,4,2018,48625,7,5,5,51,279,54,369702,6910,3787,29838,1235,185,7037412,2703625,64,2,841340,808,4,43,694,"aaaaaaaa",59,35,632,4,70036,5802111,1,2022763,287.579986572266,1,10.3500003814697,84.25,24,206834,2,3,4,5,2018,"aaaaaa","a",679,"a","aa","a","aaa",100000000,154664,405.579986572266,28.7900009155273,39965,1325.09677419355,22
18019,1,25946,4,123,67933,2,5,1,1,2062,8,59007,439,"",2,1,4,1,1993,1,1977,4,2018,19893,7,4,3,2,164,19,199588,3115,8330,118365,661,97,901937,4945513,31,1,309966,52949,6,43,669,"aaaaaaaa",40,54,688,6,107387,2611733,0,2161655,2110.580078125,97,49.3499984741211,36.25,4,99064,2,1,4,6,2018,"aaaaaa","a",321,"a","aa","a","aaa",100000000,1921,315.579986572266,966.789978027344,23386,1217,41
70413,1,30059,3,484,47031,5,2,1,1,3971,8,81148,323,"a",1,1,1,1,1947,6,2005,4,2018,28975,0,3,5,18,391,169,344675,7800,3445,24106,193,202,3778380,3110873,76,1,413269,23170,4,47,1215,"aaaaaaaa",18,42,947,7,201997,93128,0,1469139,1286.57995605469,21,39.3499984741211,25.25,18,331273,1,1,3,4,2018,"aaaaaa","a",596,"a","aa","a","aaa",100000000,54147,198.580001831055,287.790008544922,2756,881.521739130435,13
27706,1,39218,5,510,1929,9,7,1,1,95,9,82348,625,"",1,1,2,2,1988,10,1992,4,2018,5115,5,1,1,72,201,12,32651,3833,5258,71651,2607,97,4942732,3290457,82,1,380417,23895,6,57,833,"aaaaaaaa",31,80,554,2,28277,1798072,1,814886,58.5800018310547,63,32.3499984741211,82.25,31,105177,3,2,4,5,2018,"aaaaaa","a",24,"a","aa","a","aaa",100000000,90930,2049.580078125,459.790008544922,36883,162.442786069652,26
6772,1,36313,3,361,92498,7,5,1,3,965,9,30487,707,"aaa",2,1,1,2,1994,1,1998,4,2018,14364,3,1,1,17,169,156,129492,4072,4579,26685,2233,264,2374125,1842369,94,2,427151,11054,6,45,95,"aaaaaaaa",19,22,560,7,140788,72260,1,4122388,1830.57995605469,78,13.3500003814697,12.25,21,120225,1,3,1,3,2018,"aaaaaa","a",774,"a","aa","a","aaa",100000000,177057,1008.58001708984,136.789993286133,63361,766.224852071006,20
29113,1,31117,5,577,23990,8,1,2,3,4267,4,92284,394,"",5,1,1,2,2000,1,1994,4,2018,77557,0,1,3,6,260,73,329718,4503,5175,91190,1967,175,7074916,3041689,91,1,346938,43483,7,26,318,"aaaaaaaa",22,52,485,8,209523,590028,0,4462448,1444.57995605469,13,40.3499984741211,93.25,19,317602,3,3,4,3,2018,"aaaaaa","a",883,"a","aa","a","aaa",100000000,71592,504.579986572266,1297.7900390625,22682,1268.14615384615,24
47099,1,444,3,293,88265,7,8,1,1,2463,8,36286,446,"aa",2,1,5,2,1984,10,1962,4,2018,11678,3,5,4,69,194,38,213105,475,6576,174853,237,191,896618,3253436,90,2,695232,50041,5,25,699,"aaaaaaaa",20,21,232,2,138574,5339551,1,1716223,270.579986572266,29,7.34999990463257,78.25,22,244800,2,3,4,4,2018,"aaaaaa","a",300,"a","aa","a","aaa",100000000,28020,101.580001831055,134.789993286133,5580,1098.4793814433,56
67524,1,29067,1,231,42823,1,9,1,2,79,6,39132,823,"",5,1,2,1,1964,11,2010,4,2018,93417,3,1,4,24,192,36,164591,535,1143,45800,87,248,3563373,656473,69,2,344628,30426,4,55,616,"aaaaaaaa",24,88,496,7,64050,4641597,0,2198608,1847.57995605469,30,33.3499984741211,98.25,12,106241,2,3,4,5,2018,"aaaaaa","a",945,"a","aa","a","aaa",100000000,112678,1238.57995605469,1107.7900390625,11581,857.244791666667,8
26063,1,34583,4,465,65338,9,6,1,3,3789,0,17403,568,"",2,1,3,1,1997,6,1975,4,2018,84397,4,3,4,84,211,129,31145,5153,1377,34720,2699,134,6625271,4274684,42,1,219212,854,6,50,449,"aaaaaaaa",61,41,412,4,119603,2606449,0,2736741,1622.57995605469,9,24.3500003814697,18.25,20,170900,1,2,1,2,2018,"aaaaaa","a",456,"a","aa","a","aaa",100000000,34959,489.579986572266,893.789978027344,57788,147.60663507109,43
8826,1,35182,3,206,61937,9,8,2,1,2588,9,24265,831,"aaaaa",3,1,4,1,1946,11,1993,4,2018,47153,8,4,3,27,266,45,216253,368,2710,52330,2158,239,3516850,1322803,11,1,385207,52989,5,48,868,"aaaaaaaa",36,72,360,8,113738,3781056,0,3001495,1994.57995605469,76,18.3500003814697,76.25,10,122615,2,3,3,6,2018,"aaaaaa","a",480,"a","aa","a","aaa",100000000,146437,2039.57995605469,1354.7900390625,18745,812.981203007519,25
50398,1,33280,2,622,47634,5,3,2,1,2994,5,24399,841,"",3,1,2,1,1966,9,1965,4,2018,29000,4,7,5,23,30,77,30930,1209,4541,166522,3089,204,5339346,3626374,71,2,961645,39286,4,41,1007,"aaaaaaaa",42,81,511,4,139758,1151334,0,1505684,1205.57995605469,95,47.3499984741211,80.25,27,54850,2,2,2,1,2018,"aaaaaa","a",371,"a","aa","a","aaa",100000000,32833,661.580017089844,1285.7900390625,65376,1031,53
29813,1,22807,3,366,70858,8,4,1,2,1314,4,93965,329,"",2,1,5,2,1996,2,1989,4,2018,61227,8,3,5,54,184,111,15644,5624,5351,181039,2583,200,2038710,3021279,33,1,611900,58513,7,38,132,"aaaaaaaa",23,43,483,2,5409,7577237,0,527890,1176.57995605469,83,42.3499984741211,33.25,30,290872,1,2,4,1,2018,"aaaaaa","a",888,"a","aa","a","aaa",100000000,165213,1445.57995605469,1163.7900390625,55272,85.0217391304348,29
66002,1,24524,1,636,89435,9,4,1,3,865,2,4301,329,"aa",4,1,3,2,1957,8,1995,4,2018,26496,6,2,2,27,25,150,307492,7874,6598,117225,3838,93,3199302,3225433,84,1,536918,9133,6,35,180,"aaaaaaaa",53,70,947,6,84447,3249203,1,3692842,1839.57995605469,9,17.3500003814697,32.25,40,254582,3,3,1,2,2018,"aaaaaa","a",273,"a","aa","a","aaa",100000000,85448,1040.57995605469,105.790000915527,43223,12299.68,23
2981,1,4408,2,593,48793,4,5,2,4,405,9,25624,191,"aa",3,1,3,1,1975,5,1979,4,2018,38894,1,6,4,19,116,127,36945,7987,6752,31628,2581,267,4475719,280375,32,2,356753,45767,5,48,723,"aaaaaaaa",13,16,18,8,51508,3839770,1,107040,1189.57995605469,98,39.3499984741211,46.25,36,191039,1,3,1,3,2018,"aaaaaa","a",548,"a","aa","a","aaa",100000000,34442,1664.57995605469,326.790008544922,20803,318.491379310345,39
47818,1,29469,5,159,70804,2,9,2,3,398,5,16749,493,"aaa",3,1,5,1,1967,11,1964,4,2018,82680,6,3,1,12,360,138,348757,3160,1881,68493,3659,317,6275056,2492869,90,1,255090,6804,6,37,385,"aaaaaaaa",24,88,320,4,187218,4684649,1,4877596,637.580017089844,83,35.3499984741211,27.25,32,46033,3,3,4,5,2018,"aaaaaa","a",905,"a","aa","a","aaa",100000000,18147,1033.57995605469,1033.7900390625,16597,968.769444444444,54
34529,1,13225,5,500,41014,7,6,2,3,1854,2,17314,873,"a",2,1,5,2,1949,6,1966,4,2018,35248,2,3,3,30,249,43,323589,6809,4170,60887,3188,346,7165389,1967567,98,1,207099,11285,7,49,859,"aaaaaaaa",42,71,549,2,36184,3862586,1,4623776,2084.580078125,74,46.3499984741211,64.25,36,333720,2,3,2,6,2018,"aaaaaa","a",40,"a","aa","a","aaa",100000000,35848,2077.580078125,916.789978027344,10822,1299.55421686747,52
55095,1,35064,1,538,83532,1,2,2,2,3917,9,91130,123,"",1,1,2,1,2000,7,1972,4,2018,86012,8,7,2,56,378,192,188753,5694,8143,65775,920,180,91394,1425842,82,2,256139,32958,4,36,395,"aaaaaaaa",9,22,687,2,132875,1923559,0,3927416,339.579986572266,59,45.3499984741211,86.25,21,25102,2,3,4,3,2018,"aaaaaa","a",492,"a","aa","a","aaa",100000000,27912,929.580017089844,675.789978027344,2538,499.346560846561,46
38886,1,17229,1,490,30011,3,6,2,2,4096,9,38148,182,"a",2,1,1,2,1997,4,1963,4,2018,15179,0,4,5,5,1,178,223219,2937,7725,33145,4076,37,6469716,2646885,59,2,923408,37664,4,34,550,"aaaaaaaa",63,67,676,1,45122,6587063,0,4802835,915.580017089844,61,12.3500003814697,83.25,32,174148,1,3,4,2,2018,"aaaaaa","a",87,"a","aa","a","aaa",100000000,168514,1893.57995605469,92.7900009155273,66939,223219,55
65304,1,28713,3,356,40176,7,5,1,1,538,5,7072,251,"aa",5,1,4,1,1943,7,1984,4,2018,75894,5,5,4,46,116,136,262041,1174,1742,171096,498,267,4216729,394733,91,2,647231,805,4,49,335,"aaaaaaaa",57,44,210,3,8395,5689382,0,4291484,1345.57995605469,73,31.3500003814697,55.25,0,243223,1,2,3,1,2018,"aaaaaa","a",53,"a","aa","a","aaa",100000000,159555,776.580017089844,799.789978027344,13471,2258.97413793103,34
